State,Year,Month,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita
Alabama,2018,3,0.032458799999999996,0.046,9.4,42.6,0.193611,0.26,11.4,2.8,0.510881,2.12,9.8,2.4,8.5975,27.660000000000004,17.0,25.8,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alabama,2018,4,0.0386647,0.04933333333333333,10.7,48.46666666666667,0.19454706666666663,0.2966666666666667,6.0,3.2333333333333334,0.9410516333333334,3.65,7.433333333333334,4.533333333333333,7.236593933333333,20.813333333333333,10.5,19.266666666666666,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alabama,2018,5,0.03192093548387097,0.048612903225806456,9.806451612903226,49.96774193548387,0.23727858064516127,0.3419354838709677,4.419354838709677,3.806451612903226,2.135670774193548,9.47741935483871,8.483870967741936,12.774193548387096,9.337122354838709,22.861290322580647,11.161290322580646,21.225806451612904,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alabama,2018,6,0.026653172413793103,0.04275862068965517,9.448275862068966,45.93103448275862,0.2053386896551724,0.27241379310344827,3.3448275862068964,2.8275862068965516,0.9537891724137931,4.427586206896552,9.793103448275861,5.517241379310345,8.085384206896553,21.32758620689655,10.310344827586206,19.655172413793103,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alabama,2018,7,0.031020129032258065,0.04745161290322581,9.419354838709678,46.25806451612903,0.2014494516129032,0.26129032258064516,4.0,2.774193548387097,0.9725010967741936,4.148387096774194,9.548387096774194,5.193548387096774,7.596663129032258,19.67096774193548,11.483870967741936,18.193548387096776,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alabama,2018,8,0.02990285,0.0455,9.2,42.55,0.19209555,0.275,5.65,2.95,1.1532338,4.285,9.5,5.35,7.598261150000001,18.619999999999997,12.35,17.25,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alabama,2018,9,0.0234529,0.03635,9.25,34.3,0.16413804999999998,0.22000000000000003,4.5,2.25,0.649563,1.465,7.0,1.2,7.126999700000001,16.884999999999998,11.55,15.45,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alabama,2018,10,0.02520722222222222,0.039,9.222222222222221,36.111111111111114,0.23009277777777776,0.4,8.444444444444445,4.777777777777778,1.2849236666666668,5.233333333333333,10.11111111111111,7.0,9.784312777777778,23.255555555555556,12.666666666666666,21.555555555555557,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alabama,2018,11,0.018167249999999992,0.0269375,11.6875,24.8125,0.2002256875,0.30625,8.625,3.375,0.3677859375,1.29375,10.25,1.25,7.4897785,16.5,12.875,14.9375,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,1,0.006745806451612894,0.010806451612903226,11.774193548387096,10.096774193548388,0.5865002580645161,0.8935483870967742,10.806451612903226,10.161290322580646,11.49139358064516,18.95483870967742,9.774193548387096,26.35483870967742,24.61374825806452,36.08064516129032,14.258064516129032,33.516129032258064,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,2,0.013852409090909085,0.019909090909090904,12.227272727272727,18.454545454545453,0.5984847727272727,0.9272727272727272,9.363636363636363,10.545454545454545,12.025344181818182,21.049999999999997,9.0,29.272727272727273,23.549225636363634,38.127272727272725,13.681818181818182,35.72727272727273,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,3,0.01846062962962963,0.02648148148148148,11.444444444444445,24.48148148148148,0.3295781481481481,0.4962962962962963,8.851851851851851,5.814814814814815,5.8269936666666675,13.514814814814814,7.296296296296297,18.666666666666668,18.970079407407408,39.74814814814815,9.814814814814815,37.111111111111114,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,4,0.03008066666666667,0.036333333333333336,10.208333333333334,33.5,0.22065970833333334,0.28750000000000003,3.9583333333333335,3.0833333333333335,3.274173791666667,8.85,7.041666666666667,12.25,7.192471625,22.837500000000002,9.666666666666666,21.125,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,5,0.028406357142857143,0.03371428571428572,11.25,31.25,0.18227682142857143,0.20714285714285713,1.25,2.0714285714285716,3.2349998571428573,5.864285714285714,9.178571428571429,7.857142857142857,3.875997857142857,12.839285714285714,10.214285714285714,11.75,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,6,0.023090888888888886,0.028666666666666667,10.703703703703704,26.40740740740741,0.1973764814814815,0.24444444444444446,1.9259259259259258,2.5185185185185186,2.1160565185185187,5.2555555555555555,10.037037037037036,6.777777777777778,3.2874724814814815,8.670370370370371,10.62962962962963,7.703703703703703,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,7,0.017312838709677415,0.023322580645161288,11.193548387096774,21.64516129032258,0.19247312903225808,0.22258064516129034,3.161290322580645,2.225806451612903,1.729563612903226,4.193548387096774,11.35483870967742,5.419354838709677,3.069998258064516,8.8,11.96774193548387,8.0,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,8,0.013437894736842098,0.018210526315789472,11.894736842105264,16.842105263157894,0.1767544210526316,0.20526315789473687,6.105263157894737,2.0526315789473686,2.1277436315789475,3.9947368421052634,11.578947368421053,5.105263157894737,2.829535315789474,7.515789473684211,11.789473684210526,6.842105263157895,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,9,0.010754933333333327,0.0163,10.7,15.2,0.3140484,0.38,6.366666666666666,4.366666666666666,3.7796134666666665,6.010000000000001,11.1,8.066666666666666,5.3598864,12.103333333333333,15.8,10.866666666666667,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,10,0.009282904761904761,0.014809523809523798,10.714285714285714,13.666666666666666,0.3922392380952381,0.5047619047619047,6.619047619047619,5.904761904761905,4.86051119047619,8.361904761904762,9.380952380952381,11.285714285714286,11.571528904761905,21.66190476190476,14.095238095238095,20.0,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,11,0.003946399999999984,0.00663333333333333,13.266666666666667,6.233333333333333,0.4418188666666667,0.6366666666666667,12.666666666666666,7.2,6.951385433333333,11.953333333333335,10.6,16.3,17.2929519,26.706666666666667,14.2,24.733333333333334,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Alaska,2018,12,0.0024301739130434784,0.005434782608695652,11.73913043478261,5.043478260869565,0.5823677826086956,0.8521739130434783,11.608695652173912,9.695652173913043,9.172301521739131,15.982608695652175,10.782608695652174,22.304347826086957,21.54592082608696,30.90869565217391,12.782608695652174,28.695652173913043,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Arizona,2018,1,0.02000450588235294,0.03561176470588236,10.376470588235295,32.95294117647059,0.5305202117647059,0.8470588235294118,8.270588235294118,9.75294117647059,1.0704884,2.5423529411764707,11.270588235294118,3.152941176470588,20.602288835294118,37.37882352941176,15.51764705882353,34.95294117647059,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Arizona,2018,2,0.025145626506024095,0.039987951807228916,11.048192771084338,37.12048192771084,0.452961843373494,0.7060240963855422,6.759036144578313,8.024096385542169,0.7917255662650603,2.1409638554216865,9.891566265060241,2.6987951807228914,17.641893879518072,35.94578313253012,14.25301204819277,33.72289156626506,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
